rank,country_name,GDP Growth (% Annual),GDP per Capita (Current USD),Unemployment Rate (%),Inflation (CPI %),Current Account Balance (% GDP),score,normalized_score
156,North Macedonia,2.41091731033086,6167.044479227924,22.151845588235314,2.1363049783970345,-1.9804278414485448,-0.060459172532065064,28.81618894170545
157,"Congo, Rep.",0.5008706952205991,2188.6146109706015,20.366051470588225,3.5180441966249463,10.947487148926463,-0.06140147551244174,28.640717050850604
158,Libya,-2.3310843784338204,8301.049537068382,19.690316176470578,4.016165805897002,17.910412909668928,-0.06495841697801191,27.978357642442386
159,Sao Tome and Principe,-0.7487389821910968,1715.4181627058817,10.019477941176453,11.23439575026463,-21.682075087485348,-0.06978195570189147,27.08013756024295
160,Afghanistan,-1.5835479649337811,457.5534779279436,13.324691176470528,2.8879075329633612,-20.342707907058877,-0.07340255219548618,26.40592456719954
161,"Venezuela, RB",0.9191686652205884,12959.819135088239,6.01554411764706,40.35323956962499,-1.5080572439704871,-0.08010718432317451,25.157414797590917
162,St. Vincent and the Grenadines,0.06238486201470894,9351.247025897024,20.05319852941174,1.2245866069117999,-18.76427501665442,-0.08237432686774633,24.735236583770075
163,Syrian Arab Republic,-0.8352242647426569,3529.395649382293,13.48213235294118,16.287237973514678,-1.9170563807352896,-0.08552138828587279,24.149203397868195
164,West Bank and Gaza,4.088768594919088,3439.449324106615,24.42944117647058,3.452206160963194,-14.503082494794123,-0.08965287511535276,23.37985445054667
165,Eswatini,2.413952819573516,3169.4737652353333,26.34116176470588,7.044175854330817,4.742392173999972,-0.10922021578675312,19.736102559579493
166,South Africa,2.5395712019778416,6476.054277407362,28.507264705882324,4.393406250669127,-2.625023381720587,-0.11483650052997037,18.690260485433026
167,Zimbabwe,0.9150808913749757,1812.6877348749917,7.787669117647017,41.7093264494999,2.238935882999856,-0.11733010639715938,18.225911177753364
168,South Sudan,0.506952685235244,1711.1630270293622,8.706250000000143,38.30178678287497,-3.914973590066177,-0.12484365365478252,16.826768469114857
169,"Yemen, Rep.",-2.262555586220511,1102.6328049470574,19.212382352941116,10.935156512205852,-2.505143404904425,-0.13136682615452383,15.61204938540319
170,Lebanon,-1.8476544122646985,7274.663475919125,11.511742647058792,44.59504232344674,-23.845372882316124,-0.2100787551232319,0.9546288990005145
171,Sudan,-2.621045118617605,1026.559844872797,13.076720588235311,44.57406129226435,-5.567435581264817,-0.21520521527761655,0.0
